Time,Right sensor values,Left sensor values,R1,R2,R3,R4,R5,R6,R7,R8,L1,L2,L3,L4,L5,L6,L7,L8,Grip Position,Robot State,Robot joint positions,Total product count,Total good product count,Bad product count,Gripper use number,Screw Tool use number 
2022-03-03 18:45:22.924140,0.9894117647058823,0.011372549019607842,3,0,0,4,3,3,0,2,0,0,0,0,0,0,0,2,200,pick up object,"[63.84048, 15.16135, 52.15188, 22.38556, 89.81222, -206.2667]",2,0,253,2,1
2022-03-03 18:45:22.976969,0.06823529411764706,0.011372549019607842,2,0,0,4,2,2,0,2,0,0,0,0,0,0,0,2,200,pick up object,"[63.83299, 15.13319, 52.18717, 22.37556, 89.81222, -206.2772]",2,0,253,2,1
2022-03-03 18:45:23.029269,1.4784313725490195,0.011372549019607842,2,0,0,4,2,2,0,1,0,0,0,0,0,0,0,2,200,pick up object,"[63.82372, 15.1036, 52.22852, 22.36778, 89.81222, -206.2872]",2,0,253,2,1
2022-03-03 18:45:23.085667,0.0796078431372549,0.011372549019607842,3,0,0,4,0,253,0,1,0,0,0,0,0,0,0,2,200,pick up object,"[63.81731, 15.07937, 52.25667, 22.36333, 89.81222, -206.2922]",2,0,253,2,1
2022-03-03 18:45:23.145152,0.06254901960784313,0.005686274509803921,2,0,0,3,2,2,0,2,0,0,0,0,0,0,0,1,200,pick up object,"[63.81339, 15.07402, 52.26843, 22.36111, 89.81222, -206.295]",2,0,253,2,1
2022-03-03 18:45:23.197859,0.06254901960784313,0.011372549019607842,2,0,0,3,2,2,0,2,0,0,0,0,0,0,0,1,200,pick up object,"[63.81303, 15.07117, 52.27378, 22.35667, 89.81222, -206.295]",2,0,253,2,1
2022-03-03 18:45:23.252507,0.06254901960784313,0.005686274509803921,3,0,0,4,3,3,0,1,0,0,0,0,0,0,0,1,200,pick up object,"[63.81303, 14.9981, 52.5101, 22.17, 89.81222, -206.295]",2,0,253,2,1
2022-03-03 18:45:23.300745,0.06254901960784313,0.005686274509803921,2,0,0,3,2,2,0,2,0,0,0,0,0,0,0,1,200,pick up object,"[63.81303, 14.77248, 53.27394, 21.54778, 89.81278, -206.2972]",2,0,253,2,1
2022-03-03 18:45:23.350963,0.06254901960784313,0.011372549019607842,2,0,0,4,0,253,0,2,0,0,0,0,0,0,0,2,200,pick up object,"[63.81303, 14.34083, 54.84297, 20.34056, 89.81334, -206.3022]",2,0,253,2,1
2022-03-03 18:45:23.402881,0.0796078431372549,0.005686274509803921,3,0,0,3,3,3,0,2,0,0,0,0,0,0,0,1,200,pick up object,"[63.81303, 13.79691, 57.04895, 18.71611, 89.81555, -206.3089]",2,0,253,2,1
2022-03-03 18:45:23.461063,0.06254901960784313,0.005686274509803921,2,0,0,4,16,253,0,2,0,0,0,0,0,0,0,1,200,pick up object,"[63.81125, 12.80281, 61.57533, 15.24722, 89.82056, -206.3211]",2,0,253,2,1
2022-03-03 18:45:23.510588,1.4898039215686274,0.005686274509803921,2,0,0,3,2,2,0,2,0,0,0,0,0,0,0,1,200,pick up object,"[63.80911, 11.92028, 66.47845, 11.29889, 89.82722, -206.3356]",2,0,253,2,1
2022-03-03 18:45:23.563984,0.06254901960784313,0.005686274509803921,2,0,0,3,2,2,0,2,0,0,0,0,0,0,0,1,200,pick up object,"[63.80768, 11.27549, 71.43256, 7.06, 89.83444, -206.3511]",2,0,253,2,1
2022-03-03 18:45:23.612964,1.296470588235294,0.005686274509803921,2,0,0,3,2,2,0,2,0,0,0,0,0,0,0,1,200,pick up object,"[63.80661, 10.97715, 75.31129, 3.502778, 89.84111, -206.3656]",2,0,253,2,1
2022-03-03 18:45:23.663774,0.05686274509803921,0.005686274509803921,2,0,0,3,2,2,0,1,0,0,0,0,0,0,0,1,200,pick up object,"[63.80555, 10.87735, 79.27058, -0.3477778, 89.85, -206.3778]",2,0,253,2,1
2022-03-03 18:45:23.715385,0.06254901960784313,0.005686274509803921,2,0,0,3,144,0,0,1,0,0,0,0,0,0,0,1,200,pick up object,"[63.80412, 10.94792, 82.13454, -3.307778, 89.85722, -206.3856]",2,0,253,2,1
2022-03-03 18:45:23.785739,0.06254901960784313,0.005686274509803921,2,0,0,3,2,2,0,2,0,0,0,0,0,0,0,1,200,pick up object,"[63.80305, 11.14147, 84.38329, -5.797222, 89.86333, -206.3928]",2,0,253,2,1
2022-03-03 18:45:23.836613,0.06254901960784313,0.005686274509803921,2,0,0,3,2,2,0,2,0,0,0,0,0,0,0,1,200,pick up object,"[63.80234, 11.22986, 85.10258, -6.637778, 89.865, -206.395]",2,0,253,2,1
2022-03-03 18:45:23.885231,0.06254901960784313,0.005686274509803921,2,0,0,3,2,2,0,2,0,0,0,0,0,0,0,1,200,pick up object,"[63.80234, 11.28832, 85.51034, -7.124444, 89.86555, -206.3961]",2,0,253,2,1
2022-03-03 18:45:23.937174,1.222549019607843,0.005686274509803921,2,0,0,3,2,2,0,1,0,0,0,0,0,0,0,1,200,pick up object,"[63.80234, 11.31184, 85.64222, -7.273889, 89.86611, -206.3967]",2,0,253,2,1
2022-03-03 18:45:23.990088,0.05686274509803921,0.005686274509803921,2,0,0,3,2,2,0,1,0,0,0,0,0,0,0,1,200,pick up object,"[63.8027, 11.31647, 85.65968, -7.281666, 89.86611, -206.3972]",2,0,253,2,1
2022-03-03 18:45:24.044722,2.297254901960784,0.005686274509803921,2,0,0,3,144,253,0,2,0,0,0,0,0,0,0,1,200,pick up object,"[63.80234, 11.31647, 85.66254, -7.279444, 89.86555, -206.3972]",2,0,253,2,1
2022-03-03 18:45:24.101530,0.05686274509803921,0.005686274509803921,2,0,0,2,2,2,0,2,0,0,0,0,0,0,0,1,200,pick up object,"[63.8027, 11.31647, 85.66396, -7.278334, 89.86555, -206.3967]",2,0,253,2,1
2022-03-03 18:45:24.151606,0.05686274509803921,0.005686274509803921,2,0,0,2,0,253,0,2,0,0,0,0,0,0,0,1,200,pick up object,"[63.8027, 11.31647, 85.66503, -7.277778, 89.86555, -206.3967]",2,0,253,2,1
2022-03-03 18:45:24.203005,0.05686274509803921,0.005686274509803921,2,0,0,2,2,2,0,2,0,0,0,0,0,0,0,1,200,pick up object,"[63.8027, 11.31647, 85.66574, -7.277778, 89.86555, -206.3967]",2,0,253,2,1
2022-03-03 18:45:24.254250,0.04549019607843137,0.005686274509803921,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,1,200,pick up object,"[63.8027, 11.31647, 85.66574, -7.277778, 89.86555, -206.3967]",2,0,253,2,1
2022-03-03 18:45:24.306741,1.5637254901960782,0.005686274509803921,2,0,0,2,2,2,0,2,0,0,0,0,0,0,0,1,200,pick up object,"[63.8027, 11.31647, 85.66574, -7.277778, 89.86555, -206.3967]",2,0,253,2,1
2022-03-03 18:45:24.358509,0.05686274509803921,0.005686274509803921,2,0,0,2,2,2,0,2,0,0,0,0,0,0,0,1,200,pick up object,"[63.8027, 11.31647, 85.6661, -7.277778, 89.86555, -206.3967]",2,0,253,2,1
2022-03-03 18:45:24.413198,2.524705882352941,0.9723529411764705,113,57,0,3,16,253,0,2,59,30,0,0,54,27,0,1,200,pick up object,"[63.8027, 11.31647, 85.6661, -7.278334, 89.86555, -206.3967]",2,0,253,2,1
2022-03-03 18:45:24.454064,5.4303921568627445,4.440980392156862,255,187,0,3,255,255,0,0,231,164,0,0,225,160,0,1,200,pick up object,"[63.8027, 11.31647, 85.66574, -7.278889, 89.86555, -206.3967]",2,0,253,2,1
2022-03-03 18:45:24.507928,5.629411764705882,5.4360784313725485,255,222,0,3,255,255,0,0,255,225,0,0,255,220,0,1,200,pick up object,"[63.8027, 11.31469, 85.66467, -7.279444, 89.86611, -206.3967]",2,0,253,2,1
2022-03-03 18:45:24.551466,5.623725490196078,5.441764705882353,255,221,0,3,0,253,0,0,255,226,0,0,255,220,0,1,200,pick up object,"[63.80305, 11.31469, 85.66503, -7.279444, 89.86611, -206.3967]",2,0,253,2,1
2022-03-03 18:45:24.599589,5.618039215686274,5.441764705882353,255,220,0,3,255,255,0,0,255,226,0,0,255,220,0,1,200,pick up object,"[63.8027, 11.31469, 85.66503, -7.279444, 89.86611, -206.3967]",2,0,253,2,1
2022-03-03 18:45:24.648451,5.629411764705882,5.441764705882353,255,222,0,3,255,255,0,0,255,226,0,0,255,220,0,1,200,pick up object,0,2,0,253,2,1
2022-03-03 18:45:24.693663,5.629411764705882,5.4360784313725485,255,222,0,3,255,255,0,0,255,225,0,0,255,220,0,1,200,pick up object,"[63.80305, 11.31469, 85.66503, -7.278889, 89.86611, -206.3967]",2,0,253,2,1
2022-03-03 18:45:24.738162,5.623725490196078,5.441764705882353,255,221,0,3,255,255,0,0,255,226,0,0,255,220,0,1,200,pick up object,"[63.80305, 11.31469, 85.66503, -7.278889, 89.86611, -206.3967]",2,0,253,2,1
2022-03-03 18:45:24.796867,5.629411764705882,5.441764705882353,255,222,0,3,0,253,0,0,255,226,0,0,255,220,0,1,200,pick up object,"[63.80305, 11.31469, 85.66503, -7.278889, 89.86611, -206.3967]",2,0,253,2,1
2022-03-03 18:45:24.849929,5.623725490196078,5.441764705882353,255,221,0,3,255,255,0,0,255,226,0,0,255,220,0,1,200,pick up object,"[63.80305, 11.31469, 85.66503, -7.278889, 89.86611, -206.3967]",2,0,253,2,1
2022-03-03 18:45:24.894184,5.629411764705882,5.441764705882353,255,221,0,3,255,255,0,1,255,226,0,0,255,220,0,1,200,pick up object,"[63.80305, 11.31469, 85.66503, -7.278334, 89.86611, -206.3967]",2,0,253,2,1
2022-03-03 18:45:24.942555,5.635098039215686,5.441764705882353,255,222,0,3,0,253,0,0,255,226,0,0,255,220,0,1,200,pick up object,"[63.80305, 11.31469, 85.66503, -7.278334, 89.86611, -206.3967]",2,0,253,2,1
2022-03-03 18:45:24.996102,5.623725490196078,5.441764705882353,255,221,0,3,255,255,0,0,255,226,0,0,255,220,0,1,200,pick up object,"[63.80305, 11.31469, 85.66503, -7.278334, 89.86611, -206.3967]",2,0,253,2,1
2022-03-03 18:45:25.047077,5.629411764705882,5.447450980392157,255,222,0,3,255,255,0,0,255,226,0,0,255,221,0,1,200,pick up object,"[63.80305, 11.31469, 85.66503, -7.278334, 89.86611, -206.3967]",2,0,253,2,1
2022-03-03 18:45:25.096896,5.618039215686274,5.441764705882353,255,222,0,3,255,255,0,0,255,226,0,0,255,220,0,1,200,pick up object,"[63.80305, 11.31469, 85.66503, -7.278334, 89.86611, -206.3967]",2,0,253,2,1
2022-03-03 18:45:25.153146,5.623725490196078,5.447450980392157,255,222,0,2,255,255,0,0,255,226,0,0,255,220,0,1,200,pick up object,"[63.80305, 11.31469, 85.66503, -7.278334, 89.86611, -206.3967]",2,0,253,2,1
2022-03-03 18:45:25.207250,5.623725490196078,5.447450980392157,255,222,0,2,255,255,0,0,255,226,0,0,255,221,0,1,200,pick up object,"[63.80305, 11.31469, 85.66503, -7.278334, 89.86611, -206.3967]",2,0,253,2,1
2022-03-03 18:45:25.257443,5.629411764705882,5.441764705882353,255,222,0,3,255,255,0,0,255,226,0,0,255,220,0,1,200,pick up object,"[63.80305, 11.31469, 85.66503, -7.278334, 89.86611, -206.3967]",2,0,253,2,1
2022-03-03 18:45:25.307716,5.629411764705882,5.441764705882353,255,222,0,3,0,253,0,0,255,226,0,0,255,220,0,1,200,pick up object,"[63.80305, 11.31469, 85.66503, -7.278334, 89.86611, -206.3967]",2,0,253,2,1
2022-03-03 18:45:25.357032,5.629411764705882,5.441764705882353,255,222,0,3,255,255,0,0,255,226,0,0,255,220,0,1,200,pick up object,"[63.80305, 11.31469, 85.66503, -7.278334, 89.86611, -206.3967]",2,0,253,2,1
2022-03-03 18:45:25.409032,5.629411764705882,5.441764705882353,255,222,0,2,0,253,0,0,255,226,0,0,255,220,0,1,200,pick up object,"[63.80305, 11.31469, 85.66503, -7.278334, 89.86611, -206.3967]",2,0,253,2,1
2022-03-03 18:45:25.461753,5.6123529411764705,5.441764705882353,255,222,0,2,255,255,0,0,255,226,0,0,255,220,0,1,200,pick up object,"[63.80305, 11.31469, 85.66503, -7.278334, 89.86611, -206.3967]",2,0,253,2,1
2022-03-03 18:45:25.518784,5.618039215686274,5.441764705882353,255,222,0,2,255,253,0,0,255,226,0,0,255,220,0,1,200,pick up object,"[63.80305, 11.31469, 85.66503, -7.278334, 89.86611, -206.3967]",2,0,253,2,1
2022-03-03 18:45:25.570856,5.623725490196078,5.441764705882353,255,222,0,2,255,255,0,0,255,226,0,0,255,220,0,1,200,pick up object,"[63.80305, 11.31469, 85.66503, -7.277778, 89.86611, -206.3967]",2,0,253,2,1
2022-03-03 18:45:25.619061,5.629411764705882,5.441764705882353,255,222,0,3,255,255,0,0,255,226,0,0,255,220,0,1,200,pick up object,"[63.80305, 11.31469, 85.66503, -7.277778, 89.86611, -206.3967]",2,0,253,2,1
2022-03-03 18:45:25.677237,4.270392156862745,5.441764705882353,255,222,0,3,255,255,0,0,255,226,0,0,255,220,0,1,200,pick up object,"[63.80305, 11.31469, 85.66503, -7.277778, 89.86611, -206.3967]",2,0,253,2,1
2022-03-03 18:45:25.734786,5.629411764705882,5.441764705882353,255,221,0,3,0,253,0,0,255,226,0,0,255,220,0,1,200,pick up object,"[63.80305, 11.31469, 85.66503, -7.277778, 89.86611, -206.3967]",2,0,253,2,1
2022-03-03 18:45:25.784719,5.629411764705882,5.4360784313725485,255,222,0,3,255,255,0,0,255,226,0,0,255,220,0,0,200,pick up object,"[63.80305, 11.31469, 85.66503, -7.277778, 89.86611, -206.3967]",2,0,253,2,1
2022-03-03 18:45:25.841123,5.629411764705882,5.4360784313725485,255,222,0,3,255,255,0,0,255,226,0,0,255,220,0,0,200,pick up object,"[63.80305, 11.31469, 85.66503, -7.277778, 89.86611, -206.3967]",2,0,253,2,1
2022-03-03 18:45:25.892726,5.629411764705882,5.4360784313725485,255,222,0,3,16,253,0,1,255,226,0,0,255,220,0,0,200,pick up object,"[63.80305, 11.31469, 85.66503, -7.277778, 89.86611, -206.3967]",2,0,253,2,1
2022-03-03 18:45:25.936939,5.629411764705882,5.441764705882353,255,222,0,3,255,255,0,0,255,226,0,0,255,220,0,1,200,pick up object,"[63.80305, 11.31469, 85.66503, -7.277778, 89.86611, -206.3967]",2,0,253,2,1
2022-03-03 18:45:25.994161,5.629411764705882,5.4360784313725485,255,222,0,3,255,255,0,0,255,226,0,0,255,220,0,0,250,pickup ,"[63.80305, 11.31469, 85.66503, -7.277778, 89.86611, -206.3967]",2,0,253,2,1
2022-03-03 18:45:26.044941,4.1680392156862744,5.441764705882353,255,222,0,3,255,255,0,0,255,226,0,0,255,220,0,1,250,pickup ,"[63.80305, 11.31469, 85.66503, -7.277778, 89.86611, -206.3967]",2,0,253,2,1
2022-03-03 18:45:26.101100,5.629411764705882,5.4360784313725485,255,222,0,3,0,253,0,0,255,226,0,0,255,220,0,0,250,pickup ,"[63.80305, 11.31469, 85.66003, -7.268888, 89.86555, -206.3967]",2,0,253,2,1
2022-03-03 18:45:26.148965,5.629411764705882,5.441764705882353,255,222,0,3,255,255,0,0,255,226,0,0,255,220,0,1,250,move to pick up location,"[63.80305, 11.31362, 85.60764, -7.196111, 89.86555, -206.3967]",2,0,253,2,1
2022-03-03 18:45:26.195431,5.629411764705882,5.441764705882353,255,222,0,3,255,255,0,0,255,226,0,0,255,220,0,1,250,move to pick up location,"[63.80341, 11.2762, 85.32998, -6.867222, 89.865, -206.3961]",2,0,253,2,1
2022-03-03 18:45:26.244549,5.623725490196078,5.441764705882353,255,222,0,2,16,255,0,1,255,226,0,0,255,220,0,1,250,drop,"[63.80305, 11.19564, 84.74507, -6.205, 89.86278, -206.3939]",2,0,253,2,1
2022-03-03 18:45:26.306408,5.629411764705882,5.441764705882353,255,222,0,3,255,255,0,0,255,226,0,0,255,220,0,0,250,drop,"[63.80341, 11.10297, 83.88606, -5.253889, 89.86056, -206.3906]",2,0,253,2,1
2022-03-03 18:45:26.362889,5.629411764705882,5.441764705882353,255,222,0,3,255,255,0,0,255,226,0,0,255,220,0,1,250,drop,"[63.80376, 10.97644, 82.45176, -3.723889, 89.85555, -206.385]",2,0,253,2,1
2022-03-03 18:45:26.420415,5.629411764705882,5.4360784313725485,255,222,0,3,255,255,0,0,255,226,0,0,255,220,0,0,250,drop,"[63.80412, 10.90301, 81.1939, -2.427778, 89.85222, -206.3806]",2,0,253,2,1
2022-03-03 18:45:26.480377,4.1680392156862744,5.441764705882353,255,222,0,3,255,255,0,0,255,226,0,0,255,220,0,1,250,drop,"[63.80447, 10.8663, 80.02978, -1.230556, 89.85, -206.3767]",2,0,253,2,1
2022-03-03 18:45:26.535343,5.629411764705882,5.441764705882353,255,222,0,3,255,255,0,0,255,226,0,0,255,220,0,1,250,drop,"[63.80555, 10.85632, 79.30266, -0.4816667, 89.84834, -206.3744]",2,0,253,2,1
2022-03-03 18:45:26.587280,4.1680392156862744,5.447450980392157,255,222,0,3,255,255,0,0,255,226,0,0,255,221,0,1,250,drop,"[63.80555, 10.85453, 79.04103, -0.2044444, 89.84778, -206.3733]",2,0,253,2,1
2022-03-03 18:45:26.640577,5.623725490196078,5.441764705882353,255,222,0,2,255,255,0,0,255,226,0,0,255,221,0,0,250,drop,"[63.80555, 10.85489, 78.9562, -0.1072222, 89.84778, -206.3733]",2,0,253,2,1
2022-03-03 18:45:26.702604,5.629411764705882,5.441764705882353,255,222,0,3,255,255,0,0,255,226,0,0,255,221,0,0,250,drop,"[63.79271, 10.81568, 78.99612, -0.1127778, 89.84778, -206.3872]",2,0,253,2,1
2022-03-03 18:45:26.758292,5.629411764705882,5.441764705882353,255,222,0,2,0,255,0,0,255,226,0,0,255,221,0,0,250,drop,"[63.69755, 10.56689, 79.25418, -0.1683333, 89.84778, -206.4822]",2,0,253,2,1
2022-03-03 18:45:26.817402,5.623725490196078,5.441764705882353,255,222,0,2,255,255,0,0,255,226,0,0,255,221,0,0,250,drop,"[63.46871, 9.971288, 79.90824, -0.2805555, 89.84778, -206.7117]",2,0,253,2,1
2022-03-03 18:45:26.869813,5.623725490196078,5.441764705882353,255,221,0,3,255,255,0,0,255,226,0,0,255,220,0,1,250,drop,"[63.05917, 8.903763, 81.19247, -0.4744444, 89.84834, -207.1372]",2,0,253,2,1
2022-03-03 18:45:26.916690,4.16235294117647,5.441764705882353,255,222,0,2,255,255,0,0,255,226,0,0,255,220,0,1,250,drop,"[62.36055, 7.209623, 83.21525, -0.7277778, 89.84834, -207.8478]",2,0,253,2,1
2022-03-03 18:45:26.969810,5.623725490196078,5.4360784313725485,255,222,0,2,255,255,0,0,255,226,0,0,255,220,0,0,250,drop,"[61.24883, 4.716713, 85.99902, -1.006667, 89.84778, -208.95]",2,0,253,2,1
2022-03-03 18:45:27.028203,5.623725490196078,5.447450980392157,255,222,0,3,0,253,0,0,255,226,0,0,255,221,0,1,250,drop,"[59.7739, 1.729426, 89.15739, -1.185556, 89.84666, -210.4111]",2,0,253,2,1
2022-03-03 18:45:27.090264,5.629411764705882,5.4360784313725485,255,222,0,3,255,255,0,0,255,226,0,0,255,220,0,0,250,drop,"[57.58004, -2.125069, 93.00226, -1.204444, 89.845, -212.5833]",2,0,253,2,1
2022-03-03 18:45:27.154124,4.1680392156862744,5.441764705882353,255,222,0,3,255,255,0,0,255,226,0,0,255,221,0,0,250,drop,"[54.80447, -6.186654, 96.77513, -0.9222223, 89.84222, -215.3283]",2,0,253,2,1
2022-03-03 18:45:27.204032,5.629411764705882,5.4360784313725485,255,222,0,3,255,255,0,0,255,226,0,0,255,220,0,0,250,drop,"[52.83374, -8.644633, 98.9109, -0.6077778, 89.84, -217.2911]",2,0,253,2,1
2022-03-03 18:45:27.264278,4.264705882352941,5.441764705882353,255,222,0,3,16,253,0,1,255,226,0,0,255,220,0,1,250,drop,"[50.9343, -10.71125, 100.6367, -0.2533333, 89.83833, -219.1817]",2,0,253,2,1
2022-03-03 18:45:27.318463,5.629411764705882,5.4360784313725485,255,222,0,3,255,255,0,0,255,226,0,0,255,220,0,0,250,drop,"[49.82935, -11.79802, 101.5196, -0.03611111, 89.83778, -220.3028]",2,0,253,2,1
2022-03-03 18:45:27.375651,4.1680392156862744,5.4360784313725485,255,222,0,3,255,255,0,0,255,226,0,0,255,220,0,1,250,drop,"[49.11897, -12.45208, 102.0518, 0.1116667, 89.83722, -221.0317]",2,0,253,2,1
2022-03-03 18:45:27.428884,5.623725490196078,5.447450980392157,255,222,0,2,255,255,0,0,255,226,0,0,255,221,0,1,250,drop,"[48.90368, -12.64527, 102.2072, 0.1544444, 89.83666, -221.26]",2,0,253,2,1
2022-03-03 18:45:27.482066,5.623725490196078,5.441764705882353,255,222,0,3,16,253,0,0,255,226,0,0,255,220,0,1,250,drop,0,2,0,253,2,1
2022-03-03 18:45:27.536664,5.623725490196078,5.4360784313725485,255,222,0,2,255,255,0,0,255,226,0,0,255,220,0,1,250,drop,"[48.8046, -12.73545, 102.2967, 0.1633333, 89.83611, -221.3595]",2,0,253,2,1
2022-03-03 18:45:27.602000,4.1680392156862744,5.4360784313725485,255,222,0,3,255,255,0,0,255,226,0,0,255,220,0,0,250,drop,"[48.80388, -12.74222, 102.5127, -0.07611112, 89.83611, -221.3595]",2,0,253,2,1
2022-03-03 18:45:27.650143,5.629411764705882,5.441764705882353,255,222,0,3,255,255,0,0,255,226,0,0,255,220,0,0,250,drop,"[48.80281, -12.74115, 102.8912, -0.4894445, 89.83666, -221.36]",2,0,253,2,1
2022-03-03 18:45:27.709730,4.1680392156862744,5.441764705882353,255,222,0,3,255,255,0,0,255,226,0,0,255,220,0,1,250,drop,"[48.80174, -12.72404, 103.7527, -1.361111, 89.83833, -221.3639]",2,0,253,2,1
2022-03-03 18:45:27.764234,5.623725490196078,5.441764705882353,255,222,0,2,255,255,0,0,255,226,0,0,255,220,0,1,250,drop,"[48.80103, -12.66772, 105.0377, -2.667222, 89.84278, -221.3689]",2,0,253,2,1
2022-03-03 18:45:27.819334,4.1680392156862744,5.4360784313725485,255,222,0,3,255,255,0,0,255,226,0,0,255,221,0,0,250,drop,"[48.7996, -12.59002, 106.3283, -3.998889, 89.84666, -221.3733]",2,0,253,2,1
2022-03-03 18:45:27.873754,5.623725490196078,5.4360784313725485,255,222,0,2,255,255,0,0,255,226,0,0,255,220,0,0,250,drop,"[48.79889, -12.48558, 107.5733, -5.33, 89.85, -221.3778]",2,0,253,2,1
2022-03-03 18:45:27.926381,5.618039215686274,5.4360784313725485,255,222,0,2,0,88,0,0,255,226,0,0,255,221,0,0,250,drop,"[48.79889, -12.41465, 108.2067, -6.042778, 89.85166, -221.38]",2,0,253,2,1
2022-03-03 18:45:27.980176,5.623725490196078,5.441764705882353,255,222,0,2,255,255,0,0,255,226,0,0,255,221,0,0,250,drop,"[48.79889, -12.35655, 108.6943, -6.598889, 89.85278, -221.3817]",2,0,253,2,1
2022-03-03 18:45:28.032083,5.66921568627451,5.527058823529411,255,229,0,2,255,255,0,1,255,231,0,0,255,231,0,0,250,drop,"[48.79604, -12.33339, 108.905, -6.85, 89.85333, -221.3817]",2,0,253,2,1
2022-03-03 18:45:28.088909,4.219215686274509,5.527058823529411,255,232,0,2,255,255,0,0,255,230,0,0,255,232,0,0,250,drop,"[48.79639, -12.31913, 108.9449, -6.9, 89.85278, -221.3817]",2,0,253,2,1
2022-03-03 18:45:28.134882,5.680588235294117,5.521372549019607,255,232,0,2,255,255,0,0,255,229,0,0,255,232,0,0,0,drop,"[48.79675, -12.31948, 108.9445, -6.9, 89.85278, -221.3817]",2,0,253,2,1
2022-03-03 18:45:28.185480,5.680588235294117,5.504313725490196,255,232,0,2,255,255,0,0,255,228,0,0,255,230,0,0,0,drop,"[48.79711, -12.31984, 108.9442, -6.899444, 89.85333, -221.3817]",2,0,253,2,1
2022-03-03 18:45:28.236093,3.5709803921568626,3.6676470588235293,230,142,0,3,230,230,0,0,210,114,0,0,205,116,0,0,0,drop,"[48.79853, -12.31948, 108.9438, -6.900556, 89.855, -221.3817]",2,0,253,2,1
2022-03-03 18:45:28.285466,1.3533333333333333,1.6717647058823528,70,24,0,3,70,70,0,1,107,43,0,0,105,38,0,1,0,drop,"[48.79853, -12.31984, 108.9424, -6.898334, 89.855, -221.3817]",2,0,253,2,1
2022-03-03 18:45:28.337807,1.58078431372549,0.22176470588235292,16,6,0,3,16,16,0,0,16,6,0,0,13,3,0,1,0,drop,"[48.79889, -12.32804, 108.8743, -6.821667, 89.85445, -221.3817]",2,0,253,2,1
2022-03-03 18:45:28.392824,0.2672549019607843,0.14215686274509803,13,5,0,3,13,13,0,0,9,3,0,0,6,0,0,1,0,drop,"[48.79889, -12.37366, 108.5703, -6.468889, 89.85333, -221.3811]",2,0,253,2,1
2022-03-03 18:45:28.449795,0.1876470588235294,0.0796078431372549,9,3,0,3,9,9,0,0,7,2,0,0,5,0,0,0,0,drop,"[48.79925, -12.45992, 107.8432, -5.634444, 89.85056, -221.3778]",2,0,253,2,1
2022-03-03 18:45:28.497244,0.1876470588235294,0.05686274509803921,9,3,0,3,9,9,0,0,6,1,0,0,3,0,0,0,0,return to tool base,"[48.79925, -12.58253, 106.5415, -4.199444, 89.84611, -221.3722]",2,0,253,2,1
2022-03-03 18:45:28.541339,0.17058823529411762,0.03980392156862745,8,2,0,3,0,253,0,0,4,0,0,0,2,0,0,1,0,return to tool base,"[48.80067, -12.68804, 104.7511, -2.277778, 89.84111, -221.365]",2,0,253,2,1
2022-03-03 18:45:28.592303,0.1649019607843137,0.03980392156862745,8,2,0,3,8,8,0,0,4,0,0,0,2,0,0,1,0,return to tool base,"[48.80174, -12.73758, 102.1833, 0.3238889, 89.835, -221.3561]",2,0,253,2,1
2022-03-03 18:45:28.645588,0.14784313725490195,0.028431372549019604,7,2,0,3,0,253,0,0,3,0,0,0,1,0,0,1,0,return to tool base,"[48.80388, -12.58325, 97.54075, 4.725556, 89.82611, -221.3417]",2,0,253,2,1
2022-03-03 18:45:28.695336,1.5068627450980392,0.022745098039215685,7,2,0,3,7,7,0,0,3,0,0,0,1,0,0,0,0,return to tool base,"[48.80709, -12.1156, 92.83972, 8.897778, 89.81721, -221.3267]",254,1,253,2,1
2022-03-03 18:45:28.739750,0.12509803921568627,0.017058823529411765,6,1,0,2,6,6,0,1,2,0,0,0,1,0,0,0,0,return to tool base,"[48.80923, -11.66222, 89.74907, 11.51611, 89.81222, -221.3156]",254,1,253,2,1
2022-03-03 18:45:28.788908,0.11941176470588234,0.011372549019607842,6,1,0,2,6,6,0,0,2,0,0,0,0,0,0,0,0,return to tool base,"[48.81101, -10.88127, 85.49608, 14.97333, 89.80722, -221.3006]",254,1,253,2,1
2022-03-03 18:45:28.848185,0.11941176470588234,0.017058823529411765,6,1,0,2,6,6,0,0,2,0,0,0,0,0,0,1,0,return to tool base,"[48.81315, -10.03117, 81.6505, 17.99833, 89.80389, -221.29]",254,1,253,2,1
